1796,william,349
1797,william,1245
1798,william,793
1799,william,1191
1800,william,787
1801,william,1378
1802,william,2299
1803,william,1761
1804,william,2672
1805,william,2362
1806,william,1822
1807,william,1841
1808,william,2148
1809,william,3257
1810,william,7905
1811,william,2922
1812,william,2690
1813,william,5599
1814,william,2253
1815,william,1422
1816,william,1760
1817,william,3303
1818,william,3296
1819,william,4937
1820,william,3380
1821,william,4525
1822,william,5965
1823,william,5120
1824,william,6609
1825,william,6499
1826,william,5881
1827,william,7608
1828,william,7158
1829,william,13286
1830,william,10367
1831,william,13712
1832,william,13876
1833,william,11182
1834,william,15274
1835,william,12705
1836,william,17261
1837,william,12817
1838,william,13228
1839,william,14949
1840,william,17363
1841,william,15675
1842,william,13721
1843,william,16105
1844,william,17735
1845,william,21276
1846,william,22775
1847,william,23527
1848,william,22034
1849,william,23153
1850,william,21919
1851,william,31646
1852,william,28391
1853,william,30069
1854,william,31286
1855,william,36628
1856,william,38972
1857,william,33779
1858,william,29602
1859,william,37662
1860,william,48070
1861,william,23541
1862,william,19393
1863,william,14629
1864,william,32416
1865,william,34301
1866,william,35045
1867,william,28310
1868,william,26288
1869,william,33433
1870,william,26564
1871,william,37300
1872,william,34456
1873,william,27608
1874,william,47752
1875,william,40219
1876,william,60818
1877,william,46520
1878,william,47795
1879,william,50325
1880,william,62381
1881,william,62264
1882,william,66514
1883,william,68221
1884,william,82719
1885,william,61524
1886,william,79279
1887,william,68075
1888,william,82182
1889,william,66389
1890,william,82964
1891,william,77810
1892,william,85670
1893,william,70498
1894,william,86235
1895,william,72196
1896,william,90037
1897,william,105760
1898,william,103462
1899,william,112508
1900,william,114823
1901,william,134435
1902,william,129355
1903,william,135921
1904,william,130248
1905,william,131025
1906,william,119616
1907,william,135251
1908,william,132024
1909,william,175120
1910,william,187762
1911,william,167047
1912,william,197385
1913,william,156319
1914,william,177393
1915,william,167342
1916,william,151841
1917,william,138378
1918,william,128642
1919,william,132817
1920,william,149728
1921,william,138409
1922,william,167124
1923,william,86523
1924,william,76742
1925,william,76740
1926,william,83017
1927,william,91193
1928,william,84292
1929,william,101668
1930,william,121702
1931,william,101297
1932,william,89460
1933,william,84273
1934,william,84527
1935,william,96190
1936,william,96679
1937,william,103013
1938,william,108152
1939,william,119036
1940,william,109776
1941,william,103191
1942,william,81912
1943,william,63162
1944,william,57411
1945,william,72274
1946,william,80732
1947,william,102380
1948,william,107080
1949,william,117763
1950,william,119597
1951,william,106298
1952,william,110270
1953,william,100540
1954,william,121845
1955,william,115275
1956,william,127496
1957,william,128635
1958,william,140821
1959,william,137436
1960,william,154882
1961,william,162177
1962,william,171078
1963,william,200677
1964,william,192579
1965,william,206433
1966,william,230677
1967,william,273609
1968,william,309690
1969,william,297936
1970,william,279277
1971,william,263773
1972,william,260347
1973,william,248707
1974,william,241142
1975,william,224175
1976,william,258840
1977,william,259017
1978,william,249720
1979,william,284602
1980,william,258124
1981,william,255978
1982,william,263433
1983,william,262378
1984,william,277428
1985,william,273222
1986,william,291295
1987,william,280917
1988,william,287012
1989,william,334631
1990,william,297783
1991,william,281752
1992,william,323713
1993,william,317038
1994,william,309806
1995,william,286634
1996,william,303184
1997,william,280616
1998,william,308034
1999,william,305254
2000,william,349389
2001,william,340278
2002,william,339557
2003,william,328479
2004,william,328225
2005,william,289918
2006,william,292244
2007,william,304543
2008,william,223144
2009,william,22618
1845,dorothy,1
1847,dorothy,1
1852,dorothy,1
1867,dorothy,3
1870,dorothy,1
1871,dorothy,1
1873,dorothy,1
1883,dorothy,1
1886,dorothy,2
1890,dorothy,2
1891,dorothy,1
1899,dorothy,3
1909,dorothy,2
1911,dorothy,2
1913,dorothy,1
1915,dorothy,1
1921,dorothy,2
1922,dorothy,3
1930,dorothy,3
1931,dorothy,1
1937,dorothy,1
1938,dorothy,2
1939,dorothy,3
1943,dorothy,15
1945,dorothy,3
1946,dorothy,1
1948,dorothy,4
1949,dorothy,2
1950,dorothy,1
1951,dorothy,2
1954,dorothy,4
1955,dorothy,11
1956,dorothy,2
1958,dorothy,1
1959,dorothy,3
1960,dorothy,3
1961,dorothy,1
1962,dorothy,1
1963,dorothy,33
1965,dorothy,5
1966,dorothy,4
1967,dorothy,2
1968,dorothy,25
1969,dorothy,5
1970,dorothy,7
1971,dorothy,10
1972,dorothy,2
1973,dorothy,10
1975,dorothy,24
1976,dorothy,3
1977,dorothy,4
1978,dorothy,6
1979,dorothy,11
1980,dorothy,9
1981,dorothy,18
1982,dorothy,9
1983,dorothy,5
1984,dorothy,3
1985,dorothy,1
1986,dorothy,3
1987,dorothy,14
1988,dorothy,2
1989,dorothy,7
1990,dorothy,2
1991,dorothy,5
1992,dorothy,4
1993,dorothy,17
1994,dorothy,5
1995,dorothy,5
1996,dorothy,14
1997,dorothy,40
1998,dorothy,60
1999,dorothy,22
2000,dorothy,37
2001,dorothy,75
2002,dorothy,83
2003,dorothy,122
2004,dorothy,61
2005,dorothy,79
2006,dorothy,62
2007,dorothy,18
2008,dorothy,32
2009,dorothy,2
1823,helen,2
1856,helen,1
1859,helen,1
1864,helen,1
1866,helen,1
1872,helen,1
1873,helen,1
1876,helen,5
1879,helen,21
1880,helen,9
1884,helen,2
1885,helen,1
1886,helen,2
1887,helen,2
1889,helen,2
1890,helen,7
1892,helen,1
1893,helen,4
1894,helen,10
1895,helen,17
1896,helen,1
1897,helen,6
1898,helen,1
1899,helen,4
1900,helen,13
1901,helen,3
1903,helen,12
1904,helen,26
1905,helen,50
1906,helen,3
1907,helen,10
1908,helen,4
1909,helen,2
1910,helen,1
1911,helen,5
1913,helen,12
1914,helen,15
1915,helen,11
1916,helen,12
1917,helen,8
1918,helen,2
1920,helen,4
1921,helen,5
1922,helen,6
1923,helen,15
1924,helen,1
1925,helen,1
1926,helen,4
1927,helen,1
1928,helen,3
1929,helen,3
1930,helen,8
1931,helen,4
1933,helen,12
1934,helen,7
1935,helen,5
1936,helen,11
1937,helen,4
1938,helen,15
1939,helen,8
1940,helen,8
1941,helen,7
1942,helen,6
1943,helen,9
1944,helen,3
1945,helen,4
1946,helen,5
1948,helen,20
1949,helen,1
1950,helen,9
1951,helen,10
1952,helen,3
1954,helen,24
1955,helen,11
1956,helen,4
1957,helen,18
1958,helen,10
1959,helen,25
1960,helen,27
1961,helen,10
1962,helen,80
1963,helen,138
1964,helen,14
1965,helen,21
1966,helen,36
1967,helen,11
1968,helen,36
1969,helen,26
1970,helen,15
1971,helen,19
1972,helen,31
1973,helen,26
1974,helen,13
1975,helen,31
1976,helen,24
1977,helen,17
1978,helen,18
1979,helen,60
1980,helen,49
1981,helen,13
1982,helen,19
1983,helen,8
1984,helen,15
1985,helen,3
1986,helen,341
1987,helen,9
1988,helen,11
1989,helen,57
1990,helen,4
1991,helen,97
1992,helen,17
1993,helen,32
1994,helen,23
1995,helen,30
1996,helen,44
1997,helen,68
1998,helen,40
1999,helen,54
2000,helen,56
2001,helen,40
2002,helen,148
2003,helen,146
2004,helen,107
2005,helen,151
2006,helen,143
2007,helen,16
2008,helen,66
2009,helen,19
1785,john,1
1793,john,1
1798,john,2
1799,john,1
1800,john,2
1801,john,2
1802,john,1
1803,john,4
1804,john,1
1806,john,1
1807,john,12
1809,john,4
1810,john,2
1811,john,2
1812,john,1
1813,john,4
1814,john,2
1816,john,1
1817,john,5
1819,john,1
1821,john,2
1822,john,2
1823,john,14
1824,john,18
1825,john,9
1826,john,4
1827,john,5
1829,john,2
1830,john,4
1831,john,6
1832,john,11
1833,john,20
1834,john,11
1835,john,35
1836,john,13
1837,john,18
1838,john,2
1839,john,14
1840,john,7
1841,john,18
1842,john,3
1843,john,3
1844,john,10
1845,john,5
1846,john,204
1847,john,10
1848,john,13
1849,john,3
1850,john,12
1851,john,11
1852,john,35
1853,john,7
1854,john,5
1855,john,11
1856,john,21
1857,john,14
1858,john,7
1859,john,33
1860,john,20
1861,john,6
1862,john,8
1863,john,4
1864,john,9
1865,john,9
1866,john,4
1867,john,6
1868,john,8
1869,john,5
1870,john,7
1871,john,5
1872,john,6
1873,john,8
1874,john,6
1875,john,13
1876,john,12
1877,john,10
1878,john,22
1879,john,19
1880,john,36
1881,john,23
1882,john,35
1883,john,16
1884,john,21
1885,john,54
1886,john,24
1887,john,30
1888,john,26
1889,john,35
1890,john,37
1891,john,21
1892,john,52
1893,john,19
1894,john,29
1895,john,23
1896,john,53
1897,john,24
1898,john,41
1899,john,54
1900,john,36
1901,john,136
1902,john,29
1903,john,1305
1904,john,55
1905,john,55
1906,john,70
1907,john,54
1908,john,38
1909,john,54
1910,john,45
1911,john,22
1912,john,45
1913,john,55
1914,john,58
1915,john,56
1916,john,48
1917,john,47
1918,john,51
1919,john,51
1920,john,23
1921,john,29
1922,john,76
1923,john,30
1924,john,30
1925,john,177
1926,john,47
1927,john,19
1928,john,370
1929,john,21
1930,john,22
1931,john,34
1932,john,35
1933,john,46
1934,john,53
1935,john,36
1936,john,93
1937,john,31
1938,john,71
1939,john,47
1940,john,34
1941,john,363
1942,john,2163
1943,john,179
1944,john,21
1945,john,26
1946,john,35
1947,john,53
1948,john,543
1949,john,118
1950,john,54
1951,john,565
1952,john,93
1953,john,52
1954,john,35
1955,john,66
1956,john,65
1957,john,264
1958,john,132
1959,john,83
1960,john,93
1961,john,102
1962,john,119
1963,john,998
1964,john,108
1965,john,446
1966,john,191
1967,john,193
1968,john,452
1969,john,345
1970,john,370
1971,john,336
1972,john,393
1973,john,382
1974,john,1155
1975,john,323
1976,john,735
1977,john,407
1978,john,355
1979,john,407
1980,john,401
1981,john,322
1982,john,802
1983,john,382
1984,john,228
1985,john,462
1986,john,447
1987,john,400
1988,john,458
1989,john,498
1990,john,484
1991,john,503
1992,john,491
1993,john,838
1994,john,516
1995,john,323
1996,john,610
1997,john,890
1998,john,889
1999,john,797
2000,john,1431
2001,john,1324
2002,john,1496
2003,john,1717
2004,john,1236
2005,john,942
2006,john,926
2007,john,950
2008,john,927
2009,john,148
1817,robert,3
1820,robert,1
1822,robert,6
1823,robert,12
1824,robert,15
1830,robert,1
1832,robert,2
1833,robert,3
1836,robert,5
1837,robert,5
1838,robert,4
1839,robert,2
1840,robert,9
1841,robert,1
1842,robert,2
1846,robert,2
1849,robert,1
1850,robert,1
1852,robert,1
1854,robert,2
1855,robert,1
1856,robert,1
1858,robert,2
1859,robert,1
1860,robert,3
1861,robert,2
1862,robert,1
1863,robert,3
1864,robert,3
1865,robert,2
1866,robert,1
1868,robert,6
1870,robert,1
1872,robert,3
1873,robert,6
1874,robert,5
1875,robert,6
1876,robert,1
1877,robert,5
1878,robert,1
1879,robert,3
1881,robert,1
1882,robert,2
1883,robert,12
1884,robert,2
1885,robert,5
1886,robert,1
1887,robert,1
1888,robert,11
1889,robert,22
1890,robert,7
1891,robert,5
1892,robert,15
1893,robert,2
1894,robert,4
1895,robert,8
1896,robert,24
1897,robert,9
1898,robert,151
1899,robert,165
1900,robert,8
1901,robert,8
1902,robert,6
1903,robert,18
1905,robert,13
1906,robert,7
1907,robert,8
1908,robert,8
1909,robert,4
1910,robert,3
1911,robert,8
1912,robert,6
1913,robert,10
1914,robert,3
1915,robert,11
1916,robert,5
1917,robert,3
1918,robert,8
1919,robert,16
1920,robert,7
1921,robert,9
1922,robert,6
1923,robert,14
1924,robert,6
1925,robert,314
1926,robert,7
1927,robert,3
1928,robert,1
1929,robert,16
1930,robert,21
1931,robert,5
1932,robert,6
1933,robert,6
1934,robert,4
1935,robert,1
1936,robert,6
1937,robert,9
1938,robert,8
1939,robert,3
1940,robert,7
1941,robert,124
1942,robert,151
1943,robert,4
1944,robert,4
1945,robert,3
1946,robert,12
1947,robert,7
1948,robert,134
1949,robert,12
1950,robert,10
1951,robert,101
1952,robert,11
1953,robert,6
1954,robert,16
1955,robert,15
1956,robert,7
1957,robert,4
1958,robert,10
1959,robert,15
1960,robert,21
1961,robert,29
1962,robert,50
1963,robert,17
1964,robert,11
1965,robert,54
1966,robert,34
1967,robert,26
1968,robert,69
1969,robert,34
1970,robert,42
1971,robert,73
1972,robert,62
1973,robert,58
1974,robert,182
1975,robert,54
1976,robert,32
1977,robert,365
1978,robert,110
1979,robert,40
1980,robert,63
1981,robert,50
1982,robert,98
1983,robert,30
1984,robert,27
1985,robert,45
1986,robert,19
1987,robert,19
1988,robert,55
1989,robert,124
1990,robert,43
1991,robert,68
1992,robert,33
1993,robert,63
1994,robert,92
1995,robert,59
1996,robert,185
1997,robert,386
1998,robert,396
1999,robert,400
2000,robert,660
2001,robert,665
2002,robert,749
2003,robert,892
2004,robert,543
2005,robert,388
2006,robert,349
2007,robert,214
2008,robert,322
2009,robert,81
1680,william,1
1764,william,1
1785,william,1
1797,william,1
1798,william,1
1799,william,2
1801,william,1
1803,william,2
1804,william,1
1806,william,9
1808,william,1
1810,william,4
1811,william,2
1812,william,1
1813,william,2
1818,william,2
1819,william,1
1820,william,1
1822,william,6
1823,william,54
1824,william,30
1825,william,3
1827,william,4
1829,william,4
1830,william,2
1831,william,2
1832,william,10
1833,william,9
1834,william,1
1835,william,10
1836,william,10
1837,william,15
1838,william,32
1839,william,6
1840,william,9
1841,william,18
1842,william,6
1843,william,1
1844,william,9
1845,william,3
1846,william,20
1847,william,6
1848,william,20
1849,william,9
1850,william,15
1851,william,7
1852,william,5
1853,william,16
1854,william,28
1855,william,22
1856,william,25
1857,william,12
1858,william,13
1859,william,17
1860,william,8
1861,william,10
1862,william,2
1863,william,9
1864,william,17
1865,william,15
1866,william,7
1867,william,13
1868,william,22
1869,william,4
1870,william,12
1871,william,9
1872,william,7
1873,william,6
1874,william,15
1875,william,13
1876,william,25
1877,william,21
1878,william,12
1879,william,14
1880,william,113
1881,william,15
1882,william,31
1883,william,269
1884,william,25
1885,william,176
1886,william,48
1887,william,22
1888,william,118
1889,william,164
1890,william,77
1891,william,67
1892,william,31
1893,william,260
1894,william,204
1895,william,114
1896,william,334
1897,william,229
1898,william,106
1899,william,191
1900,william,75
1901,william,531
1902,william,53
1903,william,76
1904,william,116
1905,william,100
1906,william,83
1907,william,97
1908,william,52
1909,william,71
1910,william,121
1911,william,66
1912,william,101
1913,william,198
1914,william,58
1915,william,120
1916,william,285
1917,william,64
1918,william,77
1919,william,45
1920,william,68
1921,william,48
1922,william,55
1923,william,51
1924,william,64
1925,william,37
1926,william,71
1927,william,28
1928,william,22
1929,william,251
1930,william,240
1931,william,80
1932,william,60
1933,william,20
1934,william,45
1935,william,47
1936,william,196
1937,william,88
1938,william,56
1939,william,39
1940,william,45
1941,william,62
1942,william,436
1943,william,46
1944,william,19
1945,william,33
1946,william,107
1947,william,26
1948,william,35
1949,william,45
1950,william,58
1951,william,58
1952,william,50
1953,william,28
1954,william,90
1955,william,50
1956,william,48
1957,william,39
1958,william,42
1959,william,33
1960,william,72
1961,william,102
1962,william,111
1963,william,130
1964,william,75
1965,william,144
1966,william,147
1967,william,105
1968,william,248
1969,william,188
1970,william,113
1971,william,403
1972,william,102
1973,william,134
1974,william,802
1975,william,115
1976,william,84
1977,william,94
1978,william,128
1979,william,125
1980,william,187
1981,william,213
1982,william,108
1983,william,74
1984,william,54
1985,william,107
1986,william,87
1987,william,153
1988,william,96
1989,william,132
1990,william,93
1991,william,88
1992,william,89
1993,william,222
1994,william,100
1995,william,84
1996,william,162
1997,william,269
1998,william,324
1999,william,332
2000,william,553
2001,william,468
2002,william,516
2003,william,726
2004,william,458
2005,william,408
2006,william,320
2007,william,107
2008,william,189
2009,william,78
1894,john,1
1897,john,1
1898,john,1
1901,john,1
1907,john,3
1910,john,1
1914,john,2
1944,john,1
1957,john,39
1964,john,2
1965,john,1
1966,john,6
1971,john,10
1972,john,1
1974,john,1
1975,john,3
1976,john,1
1977,john,2
1978,john,1
1979,john,17
1980,john,3
1981,john,6
1986,john,2
1988,john,1
1989,john,2
1991,john,1
1992,john,1
1993,john,3
1994,john,5
1995,john,1
1997,john,1
1998,john,2
1999,john,2
2000,john,2
2001,john,3
2002,john,1
2003,john,5
2005,john,1
2006,john,1
2008,john,2
1584,james,17
1590,james,1
1596,james,1
1600,james,3
1620,james,8
1647,james,2
1648,james,41
1656,james,2
1658,james,7
1660,james,39
1661,james,4
1662,james,26
1663,james,68
1664,james,13
1665,james,36
1666,james,27
1667,james,34
1668,james,10
1669,james,45
1676,james,1
1680,james,149
1681,james,2
1684,james,1
1690,james,17
1692,james,10
1693,james,89
1694,james,2
1698,james,4
1703,james,42
1706,james,3
1708,james,23
1711,james,6
1713,james,20
1714,james,3
1717,james,59
1719,james,4
1723,james,14
1727,james,1
1728,james,6
1729,james,14
1730,james,15
1731,james,73
1732,james,3
1734,james,8
1735,james,9
1736,james,9
1737,james,1
1741,james,15
1743,james,22
1747,james,192
1749,james,2
1751,james,5
1752,james,43
1753,james,1
1755,james,107
1757,james,8
1758,james,10
1759,james,4
1762,james,17
1763,james,4
1764,james,327
1765,james,61
1767,james,1
1769,james,20
1770,james,17
1771,james,39
1772,james,22
1773,james,6
1774,james,147
1775,james,25
1776,james,40
1778,james,9
1779,james,169
1782,james,10
1783,james,25
1784,james,1
1785,james,50
1786,james,86
1787,james,415
1788,james,96
1789,james,84
1790,james,142
1791,james,111
1792,james,137
1793,james,130
1794,james,161
1795,james,127
1796,james,196
1797,james,490
1798,james,408
1799,james,650
1800,james,479
1801,james,949
1802,james,1795
1803,james,1521
1804,james,2299
1805,james,1605
1806,james,1252
1807,james,1672
1808,james,1744
1809,james,2495
1810,james,8712
1811,james,3913
1812,james,2451
1813,james,4001
1814,james,1893
1815,james,2231
1816,james,1685
1817,james,3513
1818,james,3494
1819,james,3778
1820,james,3178
1821,james,3753
1822,james,5685
1823,james,5656
1824,james,5199
1825,james,6761
1826,james,5200
1827,james,5825
1828,james,6695
1829,james,10318
1830,james,8513
1831,james,14642
1832,james,11903
1833,james,11528
1834,james,13194
1835,james,13422
1836,james,13324
1837,james,9869
1838,james,11155
1839,james,11996
1840,james,12531
1841,james,15678
1842,james,10833
1843,james,20570
1844,james,18192
1845,james,17127
1846,james,22649
1847,james,22865
1848,james,19029
1849,james,23985
1850,james,19662
1851,james,27230
1852,james,24474
1853,james,27570
1854,james,32895
1855,james,33105
1856,james,33022
1857,james,29718
1858,james,24914
1859,james,31357
1860,james,36620
1861,james,19715
1862,james,16564
1863,james,19924
1864,james,27283
1865,james,26079
1866,james,37348
1867,james,25805
1868,james,25065
1869,james,25762
1870,james,26248
1871,james,29095
1872,james,31338
1873,james,23031
1874,james,34778
1875,james,36021
1876,james,42287
1877,james,34714
1878,james,38497
1879,james,39872
1880,james,52263
1881,james,55958
1882,james,51585
1883,james,49997
1884,james,62327
1885,james,50293
1886,james,63514
1887,james,51867
1888,james,64073
1889,james,51243
1890,james,69919
1891,james,57804
1892,james,63685
1893,james,54687
1894,james,64194
1895,james,56212
1896,james,65525
1897,james,77876
1898,james,79827
1899,james,79533
1900,james,80962
1901,james,93121
1902,james,90444
1903,james,104448
1904,james,96151
1905,james,91400
1906,james,87308
1907,james,102086
1908,james,99331
1909,james,122149
1910,james,132263
1911,james,124535
1912,james,141458
1913,james,118872
1914,james,124504
1915,james,112284
1916,james,109480
1917,james,96059
1918,james,90405
1919,james,94755
1920,james,112931
1921,james,102322
1922,james,124064
1923,james,63193
1924,james,55506
1925,james,50871
1926,james,58552
1927,james,67735
1928,james,68068
1929,james,71093
1930,james,81186
1931,james,68210
1932,james,62421
1933,james,54641
1934,james,65557
1935,james,84214
1936,james,71018
1937,james,68658
1938,james,75242
1939,james,80380
1940,james,72066
1941,james,73624
1942,james,62366
1943,james,48768
1944,james,40405
1945,james,51478
1946,james,59089
1947,james,76329
1948,james,85638
1949,james,82568
1950,james,90070
1951,james,78933
1952,james,83913
1953,james,77417
1954,james,92151
1955,james,88297
1956,james,99000
1957,james,101814
1958,james,106254
1959,james,107380
1960,james,117822
1961,james,128468
1962,james,135684
1963,james,154361
1964,james,143635
1965,james,153760
1966,james,179466
1967,james,207988
1968,james,232480
1969,james,220170
1970,james,209549
1971,james,208498
1972,james,215562
1973,james,196306
1974,james,203629
1975,james,181882
1976,james,206188
1977,james,205053
1978,james,204668
1979,james,233898
1980,james,219822
1981,james,214450
1982,james,221916
1983,james,224098
1984,james,234119
1985,james,229172
1986,james,243128
1987,james,238939
1988,james,248709
1989,james,288407
1990,james,262539
1991,james,237271
1992,james,269976
1993,james,285295
1994,james,275807
1995,james,256227
1996,james,272202
1997,james,262991
1998,james,282013
1999,james,286494
2000,james,311096
2001,james,317396
2002,james,327874
2003,james,326410
2004,james,330476
2005,james,293738
2006,james,295319
2007,james,321513
2008,james,231894
2009,james,23730
1834,lisa,2
1836,lisa,2
1837,lisa,1
1839,lisa,1
1845,lisa,3
1849,lisa,9
1850,lisa,3
1851,lisa,8
1852,lisa,1
1853,lisa,10
1854,lisa,17
1855,lisa,3
1856,lisa,46
1857,lisa,3
1859,lisa,2
1860,lisa,6
1861,lisa,2
1864,lisa,2
1866,lisa,2
1868,lisa,20
1869,lisa,9
1870,lisa,55
1871,lisa,1
1872,lisa,5
1873,lisa,4
1874,lisa,21
1875,lisa,1
1876,lisa,2
1877,lisa,4
1878,lisa,5
1879,lisa,2
1880,lisa,3
1881,lisa,24
1882,lisa,29
1883,lisa,12
1884,lisa,2
1885,lisa,7
1886,lisa,17
1887,lisa,58
1888,lisa,21
1889,lisa,21
1890,lisa,33
1891,lisa,34
1892,lisa,16
1893,lisa,8
1894,lisa,3
1895,lisa,36
1896,lisa,44
1897,lisa,13
1898,lisa,12
1899,lisa,21
1900,lisa,8
1901,lisa,30
1902,lisa,78
1903,lisa,9
1904,lisa,39
1905,lisa,20
1906,lisa,28
1907,lisa,20
1908,lisa,80
1909,lisa,28
1910,lisa,11
1911,lisa,416
1912,lisa,1102
1913,lisa,37
1914,lisa,402
1915,lisa,39
1916,lisa,22
1917,lisa,27
1918,lisa,35
1919,lisa,102
1920,lisa,415
1921,lisa,508
1922,lisa,43
1923,lisa,9
1924,lisa,53
1925,lisa,16
1926,lisa,1105
1927,lisa,26
1928,lisa,8
1929,lisa,17
1930,lisa,176
1931,lisa,20
1932,lisa,126
1933,lisa,11
1934,lisa,30
1935,lisa,16
1936,lisa,61
1937,lisa,13
1938,lisa,32
1939,lisa,136
1940,lisa,17
1941,lisa,336
1942,lisa,692
1943,lisa,6
1944,lisa,35
1945,lisa,10
1946,lisa,6
1947,lisa,18
1948,lisa,56
1949,lisa,43
1950,lisa,18
1951,lisa,117
1952,lisa,31
1953,lisa,158
1954,lisa,61
1955,lisa,52
1956,lisa,28
1957,lisa,123
1958,lisa,38
1959,lisa,894
1960,lisa,215
1961,lisa,245
1962,lisa,64
1963,lisa,64
1964,lisa,74
1965,lisa,71
1966,lisa,69
1967,lisa,226
1968,lisa,289
1969,lisa,142
1970,lisa,152
1971,lisa,218
1972,lisa,201
1973,lisa,168
1974,lisa,253
1975,lisa,162
1976,lisa,407
1977,lisa,216
1978,lisa,512
1979,lisa,359
1980,lisa,360
1981,lisa,275
1982,lisa,1006
1983,lisa,588
1984,lisa,830
1985,lisa,1111
1986,lisa,767
1987,lisa,556
1988,lisa,856
1989,lisa,1080
1990,lisa,1234
1991,lisa,1376
1992,lisa,858
1993,lisa,962
1994,lisa,830
1995,lisa,891
1996,lisa,1237
1997,lisa,881
1998,lisa,1294
1999,lisa,976
2000,lisa,1094
2001,lisa,1100
2002,lisa,1804
2003,lisa,1144
2004,lisa,1522
2005,lisa,1368
2006,lisa,1536
2007,lisa,1242
2008,lisa,1314
2009,lisa,110
1584,robert,1
1590,robert,1
1592,robert,1
1600,robert,1
1628,robert,3
1647,robert,1
1648,robert,4
1660,robert,31
1661,robert,4
1662,robert,5
1663,robert,53
1664,robert,12
1665,robert,21
1666,robert,43
1667,robert,41
1668,robert,18
1669,robert,29
1680,robert,130
1683,robert,2
1690,robert,11
1693,robert,27
1698,robert,1
1703,robert,64
1708,robert,11
1711,robert,14
1713,robert,20
1714,robert,2
1717,robert,33
1719,robert,2
1723,robert,19
1728,robert,4
1729,robert,6
1730,robert,9
1731,robert,30
1734,robert,1
1735,robert,11
1737,robert,1
1738,robert,1
1741,robert,18
1743,robert,8
1747,robert,105
1749,robert,1
1752,robert,25
1753,robert,2
1755,robert,1
1762,robert,10
1763,robert,1
1764,robert,136
1765,robert,26
1769,robert,32
1770,robert,8
1771,robert,5
1772,robert,15
1774,robert,60
1775,robert,8
1776,robert,9
1778,robert,3
1779,robert,53
1782,robert,60
1783,robert,22
1785,robert,14
1786,robert,32
1787,robert,55
1788,robert,77
1789,robert,1
1790,robert,32
1791,robert,20
1792,robert,76
1793,robert,40
1794,robert,40
1795,robert,74
1796,robert,97
1797,robert,218
1798,robert,222
1799,robert,424
1800,robert,344
1801,robert,566
1802,robert,779
1803,robert,601
1804,robert,829
1805,robert,875
1806,robert,604
1807,robert,478
1808,robert,769
1809,robert,908
1810,robert,2539
1811,robert,955
1812,robert,548
1813,robert,1363
1814,robert,614
1815,robert,673
1816,robert,579
1817,robert,1270
1818,robert,1065
1819,robert,1372
1820,robert,1429
1821,robert,1512
1822,robert,2031
1823,robert,1686
1824,robert,2577
1825,robert,2147
1826,robert,1430
1827,robert,2107
1828,robert,2621
1829,robert,4165
1830,robert,3484
1831,robert,6488
1832,robert,5703
1833,robert,5427
1834,robert,6539
1835,robert,4460
1836,robert,7147
1837,robert,4852
1838,robert,4097
1839,robert,5955
1840,robert,5325
1841,robert,5405
1842,robert,5503
1843,robert,5899
1844,robert,6724
1845,robert,8364
1846,robert,10187
1847,robert,8214
1848,robert,8067
1849,robert,7901
1850,robert,9357
1851,robert,10998
1852,robert,9980
1853,robert,14322
1854,robert,13046
1855,robert,13777
1856,robert,14253
1857,robert,12857
1858,robert,10528
1859,robert,13477
1860,robert,17454
1861,robert,8684
1862,robert,6139
1863,robert,6184
1864,robert,12459
1865,robert,9805
1866,robert,12565
1867,robert,9349
1868,robert,10255
1869,robert,12786
1870,robert,10345
1871,robert,12562
1872,robert,13173
1873,robert,11631
1874,robert,15549
1875,robert,13553
1876,robert,17686
1877,robert,13823
1878,robert,14473
1879,robert,18306
1880,robert,23235
1881,robert,21453
1882,robert,20360
1883,robert,22974
1884,robert,26161
1885,robert,24283
1886,robert,25639
1887,robert,22740
1888,robert,26974
1889,robert,24967
1890,robert,29842
1891,robert,30672
1892,robert,29736
1893,robert,26799
1894,robert,32766
1895,robert,28697
1896,robert,32915
1897,robert,40859
1898,robert,37272
1899,robert,39718
1900,robert,40902
1901,robert,44419
1902,robert,43335
1903,robert,45100
1904,robert,48157
1905,robert,41678
1906,robert,41378
1907,robert,45609
1908,robert,47103
1909,robert,64434
1910,robert,70248
1911,robert,59857
1912,robert,71279
1913,robert,57768
1914,robert,61553
1915,robert,61990
1916,robert,50731
1917,robert,50559
1918,robert,43811
1919,robert,49357
1920,robert,53517
1921,robert,56240
1922,robert,63139
1923,robert,36105
1924,robert,31485
1925,robert,30474
1926,robert,33262
1927,robert,36679
1928,robert,36548
1929,robert,37534
1930,robert,49488
1931,robert,42613
1932,robert,35081
1933,robert,32807
1934,robert,39399
1935,robert,45459
1936,robert,40884
1937,robert,44697
1938,robert,43988
1939,robert,55489
1940,robert,56761
1941,robert,44972
1942,robert,36245
1943,robert,28409
1944,robert,29725
1945,robert,33658
1946,robert,42629
1947,robert,51934
1948,robert,52402
1949,robert,57304
1950,robert,60704
1951,robert,53944
1952,robert,54697
1953,robert,54035
1954,robert,64133
1955,robert,66387
1956,robert,68634
1957,robert,66844
1958,robert,73115
1959,robert,71146
1960,robert,83159
1961,robert,93261
1962,robert,105552
1963,robert,111761
1964,robert,103724
1965,robert,124729
1966,robert,132851
1967,robert,156896
1968,robert,173682
1969,robert,181008
1970,robert,174562
